doc_id,perfil_objetivo,sector_grupo,titulo,url,cnae,beneficiarios,nivel1,ambito,importe,deadline,abierto,prediccion_tool,relevante,notas
1129142,particular,artistico_deportivo,SUBVENCIÓ NOMINATIVA. ONDARA TRI-ESPORT,,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,1500.0,2026-08-18,False,sí,,
1129135,particular,artistico_deportivo,SUBVENCIÓ NOMINATIVA. RACING ONDARENSE CLUB FUTBOL SALA 2026,,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,1500.0,2026-07-20,False,sí,,
1129128,particular,artistico_deportivo,SUBVENCIÓ NOMINATIVA. UNIÓN DEPORTIVA ONDARENSE 2026,,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,7000.0,2026-07-20,False,sí,,
1129123,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA PEÑA CICLISTA DE BENIMODO,https://benimodo.sedelectronica.es/info.0,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1000.0,2026-11-30,False,sí,,
1129112,particular,artistico_deportivo,CONVENIO DE COLABORACION ENTRE EL AYUNTAMIENTO DE ALCOY Y EL GRUPO DE ADICCION REHABILITADOS ALCOY PARA EL DESARROLLO DEL PROGRAMA `PREVENCION Y ATENCION PSICOSOCIOSANITARIA DEL ENFERMO ADICTO Y SUS FAMILIARES` 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,33179.84,2026-11-08,False,sí,,
1128831,particular,artistico_deportivo,CONVENIO COLABORACIÓN ENTRE EL AYUNTAMIENTO DE ALCOY Y EGM COTES BAIXES - JUSTIFICACIÓN 10% SUBVENCIÓN NOMINATIVA AÑO 2025,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,2000.0,2026-11-30,False,sí,,
1128814,particular,artistico_deportivo,CONVENIO COLABORACIÓN ENTRE EL AYUNTAMIENTO DE ALCOY Y EGM COTES ALTES - JUSTIFICACIÓN DEL 10% DE LA SUBVENCIÓN NOMINATIVA DEL AÑO 2025,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,2000.0,2026-11-30,False,sí,,
1128799,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1128774,particular,artistico_deportivo,Subvención nominativa Club de Fútbol Fénix Moncada 2026,https://moncada.sedipualba.es/,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,9000.0,2026-07-20,False,sí,,
1128769,particular,artistico_deportivo,Subvención nominativa Club de Pilota Valenciana Moncada 2026,https://moncada.sedipualba.es/,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,9000.0,2026-07-20,False,sí,,
1128760,particular,artistico_deportivo,"CONVOCATORIA DE AYUDAS A LA PROMOCIÓN DEL DEPORTE DEL AYUNTAMIENTO DE CALP, TEMPORADA 2025-2026",https://calp.sedelectronica.es,"Actividades deportivas, recreativas y de entretenimiento | Administración pública y defensa; seguridad social obligatoria",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,275000.0,,False,sí,,
1128746,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO  2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1128733,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1128718,particular,artistico_deportivo,Subvención nominativa Club Triatlón y Paratriatlón Avant Moncada 2026,https://moncada.sedipualba.es/,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,4100.0,2026-07-20,False,sí,,
1128716,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1128687,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON LA ASOCIACIÓN ESPAÑOLA CONTRA EL CÁNCER,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,9842.37,2026-06-30,False,sí,,
1128662,particular,artistico_deportivo,CONVOCATORIA DE BECAS INDIVIDUALES A DEPORTISTAS JÓVENES DE QUART DE POBLET EN EL EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,10000.0,2026-12-31,False,sí,,
1128659,particular,artistico_deportivo,CONVOCATORIA DE SUBVENCIONES EN CONCURRENCIA COMPETITIVA PARA ASOCIACIONES DE MADRES Y PADRES DEL ALUMNADO (AMPAS/AFAS) DE PRIMARIA DE QUART DE POBLET POR EL DESARROLLO DE DEPORTE ESCOLAR EN CENTROS DOCENTES Y LA CONTRATACIÓN DE MONITORES TEA EN 2026.,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,35000.0,2026-12-31,False,sí,,
1128645,particular,artistico_deportivo,CONVOCATORIA DE SUBVENCIONES EN CONCURRENCIA COMPETITIVA PARA ENTIDADES Y CLUBES DEPORTIVOS DE QUART DE POBLET POR DESARROLLO DE ESCUELAS INICIACIÓN DEPORTIVA y DEPORTE BASE Y PARTICIPACIÓN EN COMPETICIONES FEDERADAS EN EL EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,90000.0,2026-12-31,False,sí,,
1128625,particular,artistico_deportivo,"CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE ALCALA DE XIVERT Y LA ASOCIACIÓN “ASSOCIACIÓ TAURINA JOVENTUT BOUERA”, DE ALCALÀ DE XIVERT",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,3630.0,,False,sí,,
1128599,particular,artistico_deportivo,"Subvención nominativa 2026 - Prociclismo - ""Volta a la CV""",https://www.sede.dival.es/,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,140000.0,,False,sí,,
1128586,particular,artistico_deportivo,"Corrección errores, plazo de presentación de solicitudes, BECAS Transporte Universitario curso 2025-2026",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | EDUCACIÓN",PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,6000.0,2026-09-20,False,sí,,
1128568,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA CLUB ATLÉTICO SAN VICENTE HOCKEY TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,28000.0,2026-07-15,False,sí,,
1128546,particular,artistico_deportivo,Subvención nominativa Coyotes Rugby Club 2026,,Actividades deportivas | Otras actividades recreativas y de entretenimiento,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,4000.0,2026-07-20,False,sí,,
1128389,particular,artistico_deportivo,Becas transporte universitario curso 2025-2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | EDUCACIÓN",PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,6000.0,2026-09-16,False,sí,,
1128362,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN ORGANIZACIÓN VIII FESTIVAL DE GUITARRA JOSÉ LUIS GONZÁLEZ,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,2000.0,2026-11-03,False,sí,,
1128322,particular,artistico_deportivo,Convenio de colaboración entre el Ayuntamiento de Altea y el Club ciclista Pere Joan Caragol para promover y apoyar la actividad de ciclismo de dicha asociación.,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,6500.0,2026-09-30,False,sí,,
1128314,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1128307,particular,artistico_deportivo,"Bases reguladoras y convocatoria de la Campaña ""Bono-Consumo El Castell de Guadalest 2026""",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | Comercio al por menor | HOSTELERÍA",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,18082.0,2026-09-11,False,no,,
1128249,particular,artistico_deportivo,"Resolución de alcaldía Nº 2689/2026 de 11 de agosto, del Ayuntamiento de Riba-roja de Turia por la que se convocan subvenciones destinadas a Deportistas Locales de Riba-roja de Túria año 2026 (resultados deportivos 2025).",https://oficinavirtual.ribarroja.es/PortalCiudadania ,Actividades deportivas,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,7000.0,,False,sí,,
1128239,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1128234,particular,artistico_deportivo,"Bases reguladoras y convocatoria a los premios al mérito deportivo de Guardamar del Segura, anualidad 2025.",,Actividades deportivas,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,4000.0,2026-09-21,False,sí,,
1128190,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1128182,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON EL CLUB GIMNASTICA ALCOI EL PASTORET PARA LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026 Y ALQUILER DE LOCAL PARA LA PRÁCTICA DEPORTIVA DURANTE 2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,12750.0,2026-12-15,False,sí,,
1128181,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON EL CLUB BÀSQUET JOVENTUT D`ALCOI PARA LA REALIZACIÓN DE ACTIVIDADES Y PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,1600.0,2026-09-30,False,sí,,
1128180,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON CLUB PATINAJE ARTÍSTICO SANTA ROSA DE ALCOY PARA LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,3510.5,2026-09-30,False,sí,,
1128179,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON EL SPORTING HOQUEI ALCOI PARA LA REALIZACIÓN DE ACTIVIDADES Y PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,21740.0,2026-09-30,False,sí,,
1128178,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN ENTRE AYUNTAMIENTO DE ALCOY Y CLUB PATINAJE ARTÍSTICO ALCOY PARA LA REALIZACIÓN DE ACTIVIDADES Y PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,5100.26,2026-09-30,False,sí,,
1128177,particular,artistico_deportivo,CONVENIO CON EL NOUBROT BÀSQUET ALCOI PARA LA REALIZACIÓN DE ACTIVIDADES Y PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,41000.0,2026-09-30,False,sí,,
1128176,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN ENTRE AYUNTAMIENTO DE ALCOY Y CLUB CICLISTA GUSANO PARA LA PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS DURANTE LA ANUALIDAD 2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,9129.31,2026-11-30,False,sí,,
1128175,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON EL JUDO CLUB ALCOI PARA LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,10200.0,2026-09-30,False,sí,,
1128174,particular,artistico_deportivo,CONVENIO CON EL CLUB ATLÉTICO SALESIANO - VOLEY PARA LA REALIZACIÓN DE ACTIVIDADES Y PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,1500.0,2026-09-30,False,sí,,
1128173,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON EL CLUB GIMNASTICA RITMICA ALCOI PARA LA REALIZACIÓN DE ACTIVIDADES Y PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,5100.26,2026-09-30,False,sí,,
1128172,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN CON EL PATÍN ALCODIAM SALESIANO PARA LA REALIZACIÓN DE ACTIVIDADES Y PARTICIPACIÓN EN COMPETICIONES DEPORTIVAS DURANTE LA TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,120000.0,2026-09-30,False,sí,,
1128148,particular,artistico_deportivo,"CONVOCATORIA PARA LA CONCESIÓN DE LOS PREMIOS DE DEPORTES, ENGLOBADOS DENTRO DE LA GALA DEL DEPORTE Y LA CULTURA DE CALP, ANUALIDAD 2026.",https://calp.sedelectronica.es/info.0,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,6300.0,2026-09-15,False,sí,,
1128091,particular,artistico_deportivo,Convenio de Colaboración Asociación de Aires Rocieros de Catral,www.catral.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,2000.0,,True,sí,,
1128090,particular,artistico_deportivo,Convenio de Colaboración Asociación Barrio de los Dolores de Catral,www.catral.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,3000.0,,True,sí,,
1128063,particular,artistico_deportivo,"Convenio de colaboración con la Asociación Santa Marta, 2026",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,95000.0,2026-01-01,False,sí,,
1128021,particular,artistico_deportivo,Convenio de colaboración entre el Ayuntamiento de Altea y el Club Gimnasia Rítmica de Altea para promover y apoyar la actividad de la gimnasia rítmica de dicha asociación.,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,8000.0,2026-09-30,False,sí,,
1127903,particular,artistico_deportivo,Bases de Convocatoria de Proyectos IX edición de la Nit de l'Art 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,3500.0,2026-03-31,False,no,,
1127840,particular,artistico_deportivo,Convenio de colaboración con la Asociación Cultural Razia,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,18000.0,2026-01-01,False,sí,,
1127820,particular,artistico_deportivo,Subvenciones concurrencia competitiva entidades festivas 2026,www.ayto-denia.es,Otras actividades recreativas y de entretenimiento,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,35000.0,2026-10-05,False,sí,,
1127811,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1127789,particular,artistico_deportivo,"CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE ALCOY Y LA ASOCIACIÓN BELENISTA SANTA ROSA DE ALCOY PARA LA REALIZACIÓN DE ACTIVIDADES RELACIONADAS CON LAS FIESTAS, Y CONCRETAMENTE LA TRADICIÓN DE LA INSTALACIÓN DE BELENES DURANTE 2026",,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,6800.0,2026-11-25,False,sí,,
1127699,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA LA RONDALLA DE CALP 2026,https://calp.sedelectronica.es/info.0,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,6000.0,2026-10-15,False,sí,,
1127688,particular,artistico_deportivo,BASES REGULADORAS Y CONVOCATORIA PARA LA CAMPAÑA BONO CONSUMO SAN FULGENCIO 2026,https://sanfulgencio.sedelectronica.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | OTROS SERVICIOS | TELECOMUNICACIONES, PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA, INFRAESTRUCTURA INFORMÁTICA Y OTROS SERVICIOS DE INFORMACIÓN",PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,180783.0,2026-11-05,False,sí,,
1127670,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1127581,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1127571,particular,artistico_deportivo,CONSESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1127474,particular,artistico_deportivo,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1127421,particular,artistico_deportivo,CONCESIÓN SUBVENCION NOMINATIVA EJERCICIO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,500.0,2026-12-31,False,sí,,
1127419,particular,artistico_deportivo,SUBVENCIÓN POR CONCURRENCIA COMPETITIVA CONCURSO BENICÀSSIM BELLE ÉPOQUE 2026 - FOTOGRAFÍA.,,Actividades de creación artística y artes escénicas,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,600.0,2026-09-13,False,sí,,
1127413,particular,artistico_deportivo,SUBVENCIÓN POR CONCURRENCIA COMPETITIVA CONCURSO BENICÀSSIM BELLE ÉPOQUE 2026 - INDUMENTARIA.,,Actividades de creación artística y artes escénicas,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,700.0,2026-09-06,False,sí,,
1127391,particular,artistico_deportivo,SUBVENCIÓN POR CONCURRENCIA COMPETITIVA CONCURSO BENICÀSSIM BELLE ÉPOQUE 2026 - PINTURA RÁPIDA.,,Actividades de creación artística y artes escénicas,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,700.0,2026-09-03,False,sí,,
1127058,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN ENTRE EL EXCMO. AYUNTAMIENTO DE ALCOY Y LA ASOCIACIÓN DE SAN JORGE DE ALCOY PARA LA REALIZACIÓN DE ACTIVIDADES RELACIONADAS CON 750 ANIVERSARIO PATRONAZGO SAN JORGE,,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,100000.0,2026-11-30,False,sí,,
