doc_id;numero_convocatoria;nivel1;nivel2;descripcion;tipos_beneficiarios;sectores;tipo_convocatoria;importe;abierto;fecha_fin_solicitud;heuristic_relevance;heuristic_reason;relevance;annotator;notes
787855;586295;LOCAL;CANET D'EN BERENGUER;Convocatoria de concesión de ayudas económicas destinadas tanto a los trámites de constitución como a la inversión inicial de los nuevos emprendedores;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;7650.0;False;;2;beneficiario empresarial claro;2;me;
783572;582012;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;Convocatoria Programa Mentoring con emprendedores 2021;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades relacionadas con el empleo;Concesión directa - instrumental;29040.0;False;31/12/2021;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
774849;573289;LOCAL;ASPE;Acuerdo de la Junta de Gobierno Local de 15 de junio de 2021, por el que se aprueba la convocatoria pública de subvenciones de fomento de empleo dirigido a emprendedores. Anualidad 2021.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA | COMERCIO AL POR MAYOR Y AL POR MENOR | INDUSTRIA MANUFACTURERA | INDUSTRIAS EXTRACTIVAS | OTROS SERVICIOS;Concurrencia competitiva - canónica;70000.0;False;30/09/2021;2;beneficiario empresarial claro;2;me;
1121040;919479;LOCAL;LLÍRIA;Premios al Uso del Valenciano en el Comercio Local 2026-Ayuntamiento de Llíria;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Comercio al por menor no especializado;Concurrencia competitiva - canónica;2000.0;False;20/09/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1118455;916894;LOCAL;ALDAIA;IV Premio del uso del valenciano en el comercio local 2026;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concurrencia competitiva - canónica;3200.0;False;31/07/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1116236;914675;LOCAL;ELIANA, L';V Premios al Uso del Valenciano en el Comercio Local de l'Eliana, ejercicio 2026;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA;Concurrencia competitiva - canónica;3000.0;False;15/09/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1112504;910943;LOCAL;ALZIRA;Convocatoria “Bonos de comercio de Alzira para la activación del consumo en el comercio local 2026”.;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Comercio al por menor;Concurrencia competitiva - canónica;65000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1108991;907430;LOCAL;MONTSERRAT;VII Premios al uso del valenciano en el comercio local de Montserrat durante el año 2026;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES Y COMO PRODUCTORES DE BIENES Y SERVICIOS NO DIFERENCIADOS PARA USO PROPIO | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;0;me;
1107973;906412;LOCAL;ALAQUÀS;Convocatoria de concesión de subvenciones destinadas a la activación del pequeño comercio local, ejercida a través de las asociaciones de comerciantes. Ejercicio 2026.;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;COMERCIO AL POR MAYOR Y AL POR MENOR;Concurrencia competitiva - canónica;24000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1107749;906188;LOCAL;QUART DE POBLET;Acuerdo de la Junta de Gobierno del Ayuntamiento de Quart de Poblet de fecha 30 de abril de 2026 por el que se convoca la sexta edición de los premios por el uso del valenciano en el comercio local.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concurrencia competitiva - canónica;3000.0;False;;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1104483;902922;LOCAL;PINÓS, EL/PINOSO;CONVENIO ASOCIACIÓN DE COMERCIANTES PARA FOMENTO Y PROMOCIÓN DEL COMERCIO LOCAL;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;COMERCIO AL POR MAYOR Y AL POR MENOR;Concesión directa - instrumental;4000.0;True;;2;beneficiario empresarial claro;2;me;
1101438;899877;LOCAL;RÁFOL DE SALEM;"Campaña de promoción del comercio local mediante la emisión de bonos comercio ""CONSUME EN EL PUEBLO - CONSUME EN CASA 2026"".";PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS | Restaurantes y puestos de comidas;Concurrencia competitiva - canónica;5000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
1095924;894363;LOCAL;ALZIRA;VI Premios al Uso del Valenciano en el Comercio Local 2026.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES INMOBILIARIAS | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;0;me;
1094093;892532;LOCAL;SAGUNTO/SAGUNT;Aprobación convocatoria diseño cartel de la campaña de promoción del Comercio Local 2026;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;500.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1092189;890628;LOCAL;ONDA;CONVENIO ENTRE EL AYUNTAMIENTO DE ONDA Y LA ASOCIACIÓN ONDA CENTRE COMERCIAL PARA LA PROMOCIÓN DEL COMERCIO LOCAL 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concesión directa - instrumental;29000.0;False;30/09/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1088206;886645;LOCAL;QUART DE POBLET;CONVOCATORIA DE AYUDAS DESTINADAS A POTENCIAR Y FAVORECER El USO DEL VALENCIANO EN EL COMERCIO LOCAL 2026.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concurrencia competitiva - canónica;5000.0;False;30/06/2026;2;beneficiario empresarial claro;2;me;
1087083;885522;LOCAL;TORREBLANCA;"Subvención nominativa ""Asoc. Comercio Local Torreblanca """;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - instrumental;3000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1086958;885397;LOCAL;ALAQUÀS;Convenio de colaboración extraordinario entre CAdA y el Ayuntamiento de Alaquàs para el apoyo, promoción y dinamización del;;;;;;;;;0;me;
comercio local; a través de la Campaña para el incentivo de la compra local; Abona't a Alaquàs 5 - Fem Comerç;" Fem Poble.""";PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concesión directa - canónica;25000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);;0;me;
1083105;881544;LOCAL;ALGEMESÍ;GALARDON DE HONOR AL COMERCIO LOCAL;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | Comercio al por menor;Concesión directa - instrumental;1000.0;False;31/12/2025;2;beneficiario empresarial claro;0;me;
1074957;873396;LOCAL;BORRIOL;SUBVENCIONES EN MATERIA DE FOMENTO DEL COMERCIO LOCAL;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;2000.0;False;;2;beneficiario empresarial claro;2;me;
1073123;871562;LOCAL;FAVARA;"Resolución de 17/11/2025 de la Alcaldía por la que se convoca la ""Campaña rasca el comercio local 2025""";PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concesión directa - canónica;2000.0;False;21/12/2025;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1069983;868422;LOCAL;CABANES;VII CAMPAÑA FOMENTO DEL COMERCIO LOCAL;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | Comercio al por menor;Concesión directa - canónica;5000.0;False;20/03/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1069120;867559;LOCAL;ALMORADÍ;"EXP. 7983/2025.- SÉPTIMA CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES DENOMINADAS ""BONOS CONSUMO COMERCIO LOCAL DE ALMORADÍ (ALMORADÍ VALE X 2) – NAVIDAD”, EN RÉGIMEN DE CONCURRENCIA COMPETITIVA, ANUALIDAD 2025.";PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de agencias de viajes y operadores turísticos | Actividades de intermediación para el transporte | Actividades de intermediación para los servicios de alojamiento | Actividades de intermediación para los servicios de comidas y bebidas | Actividades de intermediación para servicios de apoyo a las empresas n.c.o.p. | Actividades de servicios de intermediación para el comercio al por menor | Actividades deportivas | Actividades postales y de mensajería | Comercio al por mayor de vehículos de motor, motocicletas y sus repuestos y accesorios | Comercio al por menor de artículos culturales y recreativos | Comercio al por menor de equipos para las tecnologías de la información y las comunicaciones | Comercio al por menor de otros artículos de uso doméstico | Comercio al por menor de otros artículos, excepto vehículos de motor y motocicletas | Comercio al por menor de productos alimenticios, bebidas y tabaco | Comercio al por menor de vehículos de motor, motocicletas y sus repuestos y accesorios | Comercio al por menor no especializado | Intermediarios del comercio al por mayor | Otras actividades recreativas y de entretenimiento | Otros servicios de reservas y actividades relacionadas con los mismos | Prestación de servicios a la comunidad en general | Restaurantes y puestos de comidas | Servicios de bebidas | Servicios de catering y otros servicios de comidas | Servicios de intermediación para el alquiler de bienes tangibles y de activos intangibles no financieros | Servicios personales;Concurrencia competitiva - canónica;169580.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1065798;864237;LOCAL;ALCALÀ DE XIVERT;BASES REGULADORAS DE LA CONVOCATORIA DE LA CAMPAÑA “BONOS COMERCIO LOCAL” DE APOYO A LA ECONOMIA LOCAL MEDIANTE PROCEDIMIENTO DE CONCESIÓN DE SUBVENCIONES PARA LA REALIZACIÓN DE ACCIONES DE PROMOCIÓN DE VENTAS;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | Comercio al por mayor | Comercio al por menor | Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas;Concesión directa - canónica;10000.0;False;;2;beneficiario empresarial claro;2;me;
1063789;862228;LOCAL;VALL D'UIXÓ, LA;Convocatoria para el otorgamiento de las subvenciones para el fomento del consumo local en La Vall d’Uixó, “Campaña Bonos del comercio local”.;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | Comercio al por menor;Concurrencia competitiva - canónica;30000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
1062912;861351;LOCAL;MUSEROS;Anuncio del Ayuntamiento de Museros sobre convocatoria de premios al uso del valenciano en el comercio local de Museros 2025.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concurrencia competitiva - canónica;2000.0;False;;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1062849;861288;LOCAL;TURÍS;Convocatoria «III Premios al Uso del Valenciano en el Comercio Local 2025» de Turís;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES Y COMO PRODUCTORES DE BIENES Y SERVICIOS NO DIFERENCIADOS PARA USO PROPIO | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;0;me;
1062166;860605;LOCAL;ONTINYENT;CONVOCATORIA DE SUBVENCIONES DESTINADAS A  LOS PREMIOS AL USO DEL VALENCIANO EN EL COMERCIO LOCAL DE ONTINYENT 2025;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de organizaciones empresariales, profesionales y patronales;Concurrencia competitiva - canónica;3000.0;False;;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1062145;860584;LOCAL;CULLERA;CONVOCATORIA PREMIOS USO DEL VALENCIANO EN EL COMERCIO LOCAL 2025;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | Comercio al por menor;Concurrencia competitiva - canónica;5600.0;False;24/10/2025;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1061848;860287;LOCAL;ALAQUÀS;Convocatoria de concesión de subvenciones destinadas a la activación del pequeño comercio local, ejercida a través de las asociaciones de comerciantes. Ejercicio 2025.;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concurrencia competitiva - canónica;23000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1059291;857730;LOCAL;CARLET;Convocatoria de BONOS COMERCIO 2025 para la activación del consumo en el comercio local.;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;150000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
1058538;856977;LOCAL;CATADAU;Convocatoria por la concesión de premios al uso del valenciano en el comercio local de Catadau 2025;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;HOSTELERÍA | OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;4100.0;False;20/10/2025;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1058105;856544;LOCAL;CANET D'EN BERENGUER;Concesión de premios al uso del Valenciano en el Comercio Local para el año 2025;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;0;me;
1057250;855689;LOCAL;ALBORAIA/ALBORAYA;PREMIOS DEL USO DEL VALENCIANO EN EL COMERCIO LOCAL 2025;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concurrencia competitiva - canónica;4000.0;False;08/10/2025;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1055933;854372;LOCAL;VINARÒS;SUBVENCIONES DESTINADAS A ENTIDADES PRIVADAS PARA ACTUACIONES DE PROMOCIN DEL COMERCIO LOCAL;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;5000.0;False;30/12/2025;2;beneficiario empresarial claro;2;me;
1055775;854214;LOCAL;ALMASSORA;III Campaña de dinamización del comercio local, organizada por el Ayuntamiento de Almassora bajo el slogan“Comerç local, el teu”;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Otras actividades asociativas;Concurrencia competitiva - canónica;3000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1055692;854131;LOCAL;SEDAVÍ;Premios al Uso del Valenciano en el Comercio Local, año 2025;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concurrencia competitiva - canónica;4000.0;False;;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1054800;853239;LOCAL;ALCÀSSER;Convocatoria de la 2ª Edición de los premios al uso del Valenciano en el comercio local de Alcàsser;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;HOSTELERÍA | OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;3300.0;False;;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1053723;852162;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;CONVOCATORIA nominativa proyecto de dinamización y promoción del comercio local de la provincia con especial atención en los municipios DANA (UNION GREMIAL);PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades relacionadas con el empleo;Concesión directa - instrumental;60000.0;False;31/08/2025;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1053489;851928;LOCAL;TORREBLANCA;Subvención Asociación Comercio Local Torreblanca;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - instrumental;3000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1051540;849979;LOCAL;ELIANA, L';IV Premios al uso del valenciano en el comercio local de l'Eliana;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | Comercio al por menor;Concurrencia competitiva - canónica;3000.0;False;19/09/2025;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1111190;909629;LOCAL;VALENCIA;SUBVENCIÓN NOMINATIVA FEDERACIÓN EMPRESARIAL DE HOSTELERÍA DE VALÈNCIA;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;35000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
1108090;906529;LOCAL;BENETÚSSER;"Subvención nominativa ""Associació de comerciants i hosteleria de Benetússer"" 2026";PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;COMERCIO AL POR MAYOR Y AL POR MENOR;Concesión directa - instrumental;6000.0;False;30/04/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1103590;902029;LOCAL;ELCHE/ELX;CONVOCATORIA DE SUBVENCIONES A ASOCIACIONES EMPRESARIALES DE COMERCIOS Y DE HOSTELERÍA 2026.;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de organizaciones empresariales, profesionales y patronales;Concurrencia competitiva - canónica;40000.0;False;26/05/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1099930;898369;LOCAL;BOCAIRENT;Convenio Asociación Hosteleria y Turismo;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;COMERCIO AL POR MAYOR Y AL POR MENOR;Concesión directa - instrumental;4000.0;False;10/11/2025;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1096614;895053;LOCAL;LLÍRIA;RENOVACIÓN CONVENIO DEL AJUNTAMENT DE LLIRIA CON LA FEDERACIÓ DE COMERÇ DE LLIRIA PROGRAMA BONO COMERCIO Y HOSTELERIA 2026-2029;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concesión directa - instrumental;29000.0;True;;2;beneficiario empresarial claro;2;me;
1096613;895052;LOCAL;LLÍRIA;CONCESIÓN SUBVENCIÓN A LA FEDERACIÓ DE COMERÇ DE LLIRIA PROGRAMA BONO COMERCIO Y HOSTELERIA;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concesión directa - instrumental;164700.0;True;;2;beneficiario empresarial claro;2;me;
1088419;886858;LOCAL;CULLERA;CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE CULLERA Y LA  ASOCIACIÓN DE EMPRESARIOS DE HOSTELERÍA Y TURISMO DE CULLERA Y LA RIBERA BAJA ( AEHC) 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;HOSTELERÍA;Concesión directa - instrumental;30000.0;False;15/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1087316;885755;LOCAL;VALENCIA;SUBVENCIÓN ASOCIACIÓN OCIO Y HOSTELERÍA;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - instrumental;15000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1073612;872051;LOCAL;VILLAJOYOSA/VILA JOIOSA, LA;Convocatoria del Concurso de ornamentación navideña de escaparates y/o fachadas para establecimientos minoristas comerciales, industriales, de hostelería o  restauración y relacionados con el alojamiento de personas, y profesionales de esos sectores.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | COMERCIO AL POR MAYOR Y AL POR MENOR | CONSTRUCCIÓN | EDUCACIÓN | HOSTELERÍA | INDUSTRIA MANUFACTURERA | OTROS SERVICIOS | TELECOMUNICACIONES, PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA, INFRAESTRUCTURA INFORMÁTICA Y OTROS SERVICIOS DE INFORMACIÓN | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;4000.0;False;;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1071377;869816;LOCAL;VILA-REAL;"Resolución del concejal delegado de Comercio, Mercados y Hostelería, de fecha 18 de noviembre de 2025, de aprobación de convocatoria de subvenciones ""Campaña Bonos Comercio de Vila-real""";PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concurrencia competitiva - canónica;200000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
1071375;869814;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;SUBVENCIÓN NOMINATIVA FEDERACIÓN DE HOSTELERIA;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Administración pública y de la política económica, social y medioambiental;Concesión directa - instrumental;50000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
